sim_id,sim_name,grid,f,beta,M,theta,seed,classification,lambda_W,lambda_W_err,t_frag,t_radial,N_peaks,peak_significance,sigma_lw,contrast,radial_collapsed,radial_width_frac,f_transition,phase,t_J,priority
P2_0140,supercritical_f2.5_beta1.0_M1.0_theta0_seed2,longitudinal,2.5,1.0,1.0,0.0,2,PARTIAL,2.404226567107701,0.7212679701323104,8.493527211809925,0.83991252277934,5,3.159,0.2378,42.808810823972095,True,0.05,1.5,2,0.6324555320336759,1.0
P2_0141,supercritical_f1.3_beta1.0_M2.0_theta0_seed1,longitudinal,1.3,1.0,2.0,0.0,1,MEASURABLE,3.474290518929725,0.37800280845955403,22.90367764318929,3.8945733517871695,3,4.883,0.1088,75.22420960095494,False,0.8859,1.42,2,0.8770580193070292,1.0
P2_0142,supercritical_f1.3_beta1.0_M2.0_theta0_seed2,longitudinal,1.3,1.0,2.0,0.0,2,PARTIAL,3.200140347692996,0.9600421043078987,23.031094056659978,3.8945733517871695,1,5.12,0.1158,39.29481000611981,False,0.8859,1.42,2,0.8770580193070292,1.0
P2_0143,supercritical_f1.4_beta1.0_M2.0_theta0_seed1,longitudinal,1.4,1.0,2.0,0.0,1,PARTIAL,3.0700071051054363,0.9210021315316308,18.316432869141604,3.024568980353345,2,5.041,0.1163,35.49438671297621,False,0.8243,1.42,2,0.8451542547285166,1.0
P2_0144,supercritical_f1.4_beta1.0_M2.0_theta0_seed2,longitudinal,1.4,1.0,2.0,0.0,2,PARTIAL,2.770993373244138,0.8312980119732414,19.034555885184673,3.024568980353345,2,4.989,0.1125,42.13250039612049,False,0.8243,1.42,2,0.8451542547285166,1.0
P2_0145,supercritical_f1.5_beta1.0_M2.0_theta0_seed1,longitudinal,1.5,1.0,2.0,0.0,1,PARTIAL,3.18309237063174,0.954927711189522,15.448857137348336,2.471720572688542,4,4.687,0.1281,31.67913309813806,False,0.7545,1.42,2,0.8164965809277261,1.0
P2_0146,supercritical_f1.5_beta1.0_M2.0_theta0_seed2,longitudinal,1.5,1.0,2.0,0.0,2,PARTIAL,3.614473535847224,1.0843420607541672,15.977511859181588,2.471720572688542,1,5.101,0.1115,38.15270399227623,False,0.7545,1.42,2,0.8164965809277261,1.0
P2_0147,supercritical_f1.6_beta1.0_M2.0_theta0_seed1,longitudinal,1.6,1.0,2.0,0.0,1,PARTIAL,3.5660231427669644,1.0698069428300894,13.981085486439625,2.087368262785305,1,4.91,0.141,39.865572984757435,False,0.6773,1.42,2,0.7905694150420948,1.0
P2_0148,supercritical_f1.6_beta1.0_M2.0_theta0_seed2,longitudinal,1.6,1.0,2.0,0.0,2,PARTIAL,2.9461558321572605,0.8838467496471781,13.133860243726815,2.087368262785305,3,3.813,0.1321,37.97316097257736,False,0.6773,1.42,2,0.7905694150420948,1.0
P2_0149,supercritical_f1.7_beta1.0_M2.0_theta0_seed1,longitudinal,1.7,1.0,2.0,0.0,1,COLLAPSED,,,11.530314495903605,1.803950076225917,3,3.951,0.1401,76.94119420538581,False,0.5933,1.42,2,0.7669649888473704,1.0
P2_0150,supercritical_f1.7_beta1.0_M2.0_theta0_seed2,longitudinal,1.7,1.0,2.0,0.0,2,COLLAPSED,,,12.254171836220793,1.803950076225917,3,4.479,0.1634,86.35577443073116,False,0.5933,1.42,2,0.7669649888473704,1.0
P2_0151,supercritical_f1.8_beta1.0_M2.0_theta0_seed1,longitudinal,1.8,1.0,2.0,0.0,1,COLLAPSED,,,10.79391313838873,1.586056895160846,4,4.717,0.1593,70.80132624235314,False,0.5031,1.42,2,0.7453559924999299,1.0
P2_0152,supercritical_f1.8_beta1.0_M2.0_theta0_seed2,longitudinal,1.8,1.0,2.0,0.0,2,COLLAPSED,,,10.47229519111453,1.586056895160846,2,4.314,0.1617,71.045862955306,False,0.5031,1.42,2,0.7453559924999299,1.0
P2_0153,supercritical_f1.9_beta1.0_M2.0_theta0_seed1,longitudinal,1.9,1.0,2.0,0.0,1,COLLAPSED,,,9.667514009366387,1.4132331710994541,4,4.241,0.1805,79.43532616166291,False,0.4071,1.42,2,0.7254762501100117,1.0
P2_0154,supercritical_f1.9_beta1.0_M2.0_theta0_seed2,longitudinal,1.9,1.0,2.0,0.0,2,COLLAPSED,,,9.477668795544933,1.4132331710994541,4,4.11,0.1725,84.76386874163778,False,0.4071,1.42,2,0.7254762501100117,1.0
P2_0155,supercritical_f2.0_beta1.0_M2.0_theta0_seed1,longitudinal,2.0,1.0,2.0,0.0,1,COLLAPSED,,,9.095062591099714,1.2727922061357855,4,3.625,0.2034,104.38957090478466,False,0.3056,1.42,2,0.7071067811865475,1.0
P2_0156,supercritical_f2.0_beta1.0_M2.0_theta0_seed2,longitudinal,2.0,1.0,2.0,0.0,2,COLLAPSED,,,8.621438040175459,1.2727922061357855,2,4.299,0.1792,75.50046728163743,False,0.3056,1.42,2,0.7071067811865475,1.0
P2_0157,supercritical_f2.2_beta1.0_M2.0_theta0_seed1,longitudinal,2.2,1.0,2.0,0.0,1,PARTIAL,2.6073195218314247,0.7821958565494274,7.419027137964584,1.0584619005410305,3,3.293,0.2069,42.230349916319575,True,0.0871,1.42,2,0.674199862463242,1.0
P2_0158,supercritical_f2.2_beta1.0_M2.0_theta0_seed2,longitudinal,2.2,1.0,2.0,0.0,2,PARTIAL,2.397312549620477,0.7191937648861431,7.471521288301869,1.0584619005410305,3,4.226,0.2409,32.2356915561482,True,0.0871,1.42,2,0.674199862463242,1.0
P2_0159,supercritical_f2.5_beta1.0_M2.0_theta0_seed1,longitudinal,2.5,1.0,2.0,0.0,1,PARTIAL,2.7467878055478567,0.824036341664357,5.920308416358238,0.83991252277934,5,3.083,0.2657,42.88431525375081,True,0.05,1.42,2,0.6324555320336759,1.0
P2_0160,supercritical_f2.5_beta1.0_M2.0_theta0_seed2,longitudinal,2.5,1.0,2.0,0.0,2,PARTIAL,2.388604785707334,0.7165814357122001,5.768633742830382,0.83991252277934,5,2.944,0.2912,41.95020624723375,True,0.05,1.42,2,0.6324555320336759,1.0
P2_0161,supercritical_f1.3_beta1.0_M3.0_theta0_seed1,longitudinal,1.3,1.0,3.0,0.0,1,PARTIAL,2.9738132336115517,0.8921439700834655,18.306220193204542,3.8945733517871695,2,5.041,0.1463,35.49438671297621,False,0.8859,1.34,2,0.8770580193070292,1.0
P2_0162,supercritical_f1.3_beta1.0_M3.0_theta0_seed2,longitudinal,1.3,1.0,3.0,0.0,2,PARTIAL,2.684168629414401,0.8052505888243203,19.023942806085152,3.8945733517871695,2,4.989,0.1425,42.13250039612049,False,0.8859,1.34,2,0.8770580193070292,1.0
P2_0163,supercritical_f1.4_beta1.0_M3.0_theta0_seed1,longitudinal,1.4,1.0,3.0,0.0,1,PARTIAL,3.0786272760611313,0.9235881828183393,14.89881505861639,3.024568980353345,4,4.727,0.1549,31.67913309813806,False,0.8243,1.34,2,0.8451542547285166,1.0
P2_0164,supercritical_f1.4_beta1.0_M3.0_theta0_seed2,longitudinal,1.4,1.0,3.0,0.0,2,PARTIAL,3.495851053122884,1.0487553159368652,15.408647524567321,3.024568980353345,1,5.141,0.1388,38.15270399227623,False,0.8243,1.34,2,0.8451542547285166,1.0
P2_0165,supercritical_f1.5_beta1.0_M3.0_theta0_seed1,longitudinal,1.5,1.0,3.0,0.0,1,PARTIAL,3.4443849152498833,1.0333154745749649,13.170944391244985,2.471720572688542,1,4.95,0.1679,39.865572984757435,False,0.7545,1.34,2,0.8164965809277261,1.0
P2_0166,supercritical_f1.5_beta1.0_M3.0_theta0_seed2,longitudinal,1.5,1.0,3.0,0.0,2,PARTIAL,2.845661483392419,0.8536984450177257,12.372812045265668,2.471720572688542,3,3.853,0.1592,37.97316097257736,False,0.7545,1.34,2,0.8164965809277261,1.0
P2_0167,supercritical_f1.6_beta1.0_M3.0_theta0_seed1,longitudinal,1.6,1.0,3.0,0.0,1,COLLAPSED,,,10.681410253071236,2.087368262785305,3,3.991,0.1674,72.415241605069,False,0.6773,1.34,2,0.7905694150420948,1.0
P2_0168,supercritical_f1.6_beta1.0_M3.0_theta0_seed2,longitudinal,1.6,1.0,3.0,0.0,2,COLLAPSED,,,11.351974548552663,2.087368262785305,3,4.519,0.1901,81.27602299362933,False,0.6773,1.34,2,0.7905694150420948,1.0
P2_0169,supercritical_f1.7_beta1.0_M3.0_theta0_seed1,longitudinal,1.7,1.0,3.0,0.0,1,COLLAPSED,,,9.872751100718958,1.803950076225917,3,4.757,0.1864,66.86791922888908,False,0.5933,1.34,2,0.7669649888473704,1.0
P2_0170,supercritical_f1.7_beta1.0_M3.0_theta0_seed2,longitudinal,1.7,1.0,3.0,0.0,2,COLLAPSED,,,9.578580311844487,1.803950076225917,1,4.354,0.1888,67.09887056890011,False,0.5933,1.34,2,0.7669649888473704,1.0
P2_0171,supercritical_f1.8_beta1.0_M3.0_theta0_seed1,longitudinal,1.8,1.0,3.0,0.0,1,COLLAPSED,,,8.753988524951966,1.586056895160846,4,4.281,0.2075,75.2545195215754,False,0.5031,1.34,2,0.7453559924999299,1.0
P2_0172,supercritical_f1.8_beta1.0_M3.0_theta0_seed2,longitudinal,1.8,1.0,3.0,0.0,2,COLLAPSED,,,8.582082611839255,1.586056895160846,4,4.15,0.1997,80.3026124920779,False,0.5031,1.34,2,0.7453559924999299,1.0
P2_0173,supercritical_f1.9_beta1.0_M3.0_theta0_seed1,longitudinal,1.9,1.0,3.0,0.0,1,COLLAPSED,,,8.168430790165374,1.4132331710994541,4,3.665,0.2303,99.17009235954544,False,0.4071,1.34,2,0.7254762501100117,1.0
P2_0174,supercritical_f1.9_beta1.0_M3.0_theta0_seed2,longitudinal,1.9,1.0,3.0,0.0,2,COLLAPSED,,,7.743060505354596,1.4132331710994541,2,4.339,0.2065,71.72544391755555,False,0.4071,1.34,2,0.7254762501100117,1.0
P2_0175,supercritical_f2.0_beta1.0_M3.0_theta0_seed1,longitudinal,2.0,1.0,3.0,0.0,1,COLLAPSED,,,7.325330880001866,1.2727922061357855,4,3.762,0.2238,93.80589359733791,False,0.3056,1.34,2,0.7071067811865475,1.0
P2_0176,supercritical_f2.0_beta1.0_M3.0_theta0_seed2,longitudinal,2.0,1.0,3.0,0.0,2,PARTIAL,2.4826204555238,0.7447861366571399,7.399735597751235,1.2727922061357855,3,4.085,0.2203,34.839499355914896,False,0.3056,1.34,2,0.7071067811865475,1.0
P2_0177,supercritical_f2.2_beta1.0_M3.0_theta0_seed1,longitudinal,2.2,1.0,3.0,0.0,1,PARTIAL,2.781190213833356,0.8343570641500068,6.066782206999782,1.0584619005410305,4,3.305,0.23,36.026573450344436,True,0.0871,1.34,2,0.674199862463242,1.0
P2_0178,supercritical_f2.2_beta1.0_M3.0_theta0_seed2,longitudinal,2.2,1.0,3.0,0.0,2,PARTIAL,2.1306419570623927,0.6391925871187177,6.355675387504713,1.0584619005410305,4,2.938,0.2757,41.68121842361669,True,0.0871,1.34,2,0.674199862463242,1.0
P2_0179,supercritical_f2.5_beta1.0_M3.0_theta0_seed1,longitudinal,2.5,1.0,3.0,0.0,1,PARTIAL,2.3475042376442925,0.7767891522364965,4.932640572120477,0.83991252277934,4,2.779,0.3309,36.797441097913705,True,0.05,1.34,2,0.6324555320336759,1.0
P2_0180,supercritical_f2.5_beta1.0_M3.0_theta0_seed2,longitudinal,2.5,1.0,3.0,0.0,2,PARTIAL,2.2793731881303403,0.6838119564391021,5.08592016053882,0.83991252277934,6,2.381,0.2839,34.384591788969566,True,0.05,1.34,2,0.6324555320336759,1.0
P2_0181,supercritical_f1.3_beta2.0_M1.0_theta0_seed1,longitudinal,1.3,2.0,1.0,0.0,1,MEASURABLE,3.816154345735167,0.30071296244393114,32.39069155121974,3.029112606945576,3,4.883,0.0788,115.36392830262537,False,0.8114,1.4,2,0.8770580193070292,1.0
P2_0182,supercritical_f1.3_beta2.0_M1.0_theta0_seed2,longitudinal,1.3,2.0,1.0,0.0,2,PARTIAL,3.5150282995254876,1.0545084898576462,32.57088557121892,3.029112606945576,1,5.12,0.0858,39.5027316681654,False,0.8114,1.4,2,0.8770580193070292,1.0
P2_0183,supercritical_f1.4_beta2.0_M1.0_theta0_seed1,longitudinal,1.4,2.0,1.0,0.0,1,PARTIAL,3.372090184097504,1.0116270552292512,25.903347777836398,2.3524425402748235,2,5.041,0.0863,32.48187162350406,False,0.7096,1.4,2,0.8451542547285166,1.0
P2_0184,supercritical_f1.4_beta2.0_M1.0_theta0_seed2,longitudinal,1.4,2.0,1.0,0.0,2,PARTIAL,3.0436540484146137,0.913096214524384,26.918927086576783,2.3524425402748235,2,4.989,0.0825,35.238506355613,False,0.7096,1.4,2,0.8451542547285166,1.0
P2_0185,supercritical_f1.5_beta2.0_M1.0_theta0_seed1,longitudinal,1.5,2.0,1.0,0.0,1,PARTIAL,3.4963028327305152,1.0488908498191545,21.847983286802407,1.9224493343133102,3,4.647,0.1013,43.0451723313267,False,0.5941,1.4,2,0.8164965809277261,1.0
P2_0186,supercritical_f1.5_beta2.0_M1.0_theta0_seed2,longitudinal,1.5,2.0,1.0,0.0,2,PARTIAL,3.970131114889399,1.1910393344668198,22.59561396423157,1.9224493343133102,1,5.061,0.0842,32.72885269040394,False,0.5941,1.4,2,0.8164965809277261,1.0
P2_0187,supercritical_f1.6_beta2.0_M1.0_theta0_seed1,longitudinal,1.6,2.0,1.0,0.0,1,PARTIAL,3.916913291826414,1.1750739875479241,19.772240711620558,1.623508648833015,1,4.87,0.1141,41.51948328961113,False,0.4665,1.4,2,0.7905694150420948,1.0
P2_0188,supercritical_f1.6_beta2.0_M1.0_theta0_seed2,longitudinal,1.6,2.0,1.0,0.0,2,PARTIAL,3.2360521726212474,0.9708156517863742,18.574083282991268,1.623508648833015,2,3.773,0.1049,31.97869068364174,False,0.4665,1.4,2,0.7905694150420948,1.0
P2_0189,supercritical_f1.7_beta2.0_M1.0_theta0_seed1,longitudinal,1.7,2.0,1.0,0.0,1,COLLAPSED,,,16.306327138533977,1.4030722815090466,3,3.911,0.1128,76.94119420538581,False,0.3277,1.4,2,0.7669649888473704,1.0
P2_0190,supercritical_f1.7_beta2.0_M1.0_theta0_seed2,longitudinal,1.7,2.0,1.0,0.0,2,COLLAPSED,,,17.33001600643386,1.4030722815090466,3,4.439,0.1367,86.35577443073116,False,0.3277,1.4,2,0.7669649888473704,1.0
P2_0191,supercritical_f1.8_beta2.0_M1.0_theta0_seed1,longitudinal,1.8,2.0,1.0,0.0,1,PARTIAL,2.629789566479284,0.7889368699437852,15.26489835138648,1.2335998073473244,2,4.677,0.1321,37.0073442921405,True,0.1786,1.4,2,0.7453559924999299,1.0
P2_0192,supercritical_f1.8_beta2.0_M1.0_theta0_seed2,longitudinal,1.8,2.0,1.0,0.0,2,PARTIAL,2.6366820740377963,0.7910046222113388,14.810061888448711,1.2335998073473244,1,4.274,0.1346,30.97447318935047,True,0.1786,1.4,2,0.7453559924999299,1.0
P2_0193,supercritical_f1.9_beta2.0_M1.0_theta0_seed1,longitudinal,1.9,2.0,1.0,0.0,1,PARTIAL,2.7109761543883897,0.8132928463165169,13.671929426477842,1.0991813552995753,3,4.201,0.1534,38.364023849371996,True,0.05,1.4,2,0.7254762501100117,1.0
P2_0194,supercritical_f1.9_beta2.0_M1.0_theta0_seed2,longitudinal,1.9,2.0,1.0,0.0,2,PARTIAL,2.850972338044609,0.8552917014133826,13.40344775033992,1.0991813552995753,4,4.07,0.1453,38.63322311754464,True,0.05,1.4,2,0.7254762501100117,1.0
P2_0195,supercritical_f2.0_beta2.0_M1.0_theta0_seed1,longitudinal,2.0,2.0,1.0,0.0,1,PARTIAL,3.1801508104843057,0.9540452431452917,12.8623608669654,0.9899494936611664,3,3.585,0.1766,44.39352050325366,True,0.05,1.4,2,0.7071067811865475,1.0
P2_0196,supercritical_f2.0_beta2.0_M1.0_theta0_seed2,longitudinal,2.0,2.0,1.0,0.0,2,PARTIAL,2.470111309936588,0.7410333929809764,12.192554603575452,0.9899494936611664,2,4.259,0.1519,31.47798659696088,True,0.05,1.4,2,0.7071067811865475,1.0
P2_0197,supercritical_f2.2_beta2.0_M1.0_theta0_seed1,longitudinal,2.2,2.0,1.0,0.0,1,PARTIAL,2.8638749896546543,0.8591624968963962,10.492088798123563,0.8232481448652459,3,3.253,0.1796,42.15465688877069,True,0.05,1.4,2,0.674199862463242,1.0
P2_0198,supercritical_f2.2_beta2.0_M1.0_theta0_seed2,longitudinal,2.2,2.0,1.0,0.0,2,PARTIAL,2.633203715830272,0.7899611147490816,10.566326737475803,0.8232481448652459,3,4.186,0.2141,33.32896120564386,True,0.05,1.4,2,0.674199862463242,1.0
P2_0199,supercritical_f2.5_beta2.0_M1.0_theta0_seed1,longitudinal,2.5,2.0,1.0,0.0,1,PARTIAL,3.01706669716927,0.905120009150781,8.372580455845402,0.6532652954950422,5,3.043,0.2387,44.94285063895054,True,0.05,1.4,2,0.6324555320336759,1.0
P2_0200,supercritical_f2.5_beta2.0_M1.0_theta0_seed2,longitudinal,2.5,2.0,1.0,0.0,2,PARTIAL,2.623639123889062,0.7870917371667185,8.158080075473796,0.6532652954950422,5,2.904,0.2645,35.55793749129613,True,0.05,1.4,2,0.6324555320336759,1.0
P2_0201,supercritical_f1.3_beta2.0_M2.0_theta0_seed1,longitudinal,1.3,2.0,2.0,0.0,1,PARTIAL,3.2755044312243173,0.9826513293672952,22.420449296192405,3.029112606945576,2,5.041,0.1163,35.49438671297621,False,0.8114,1.32,2,0.8770580193070292,1.0
P2_0202,supercritical_f1.3_beta2.0_M2.0_theta0_seed2,longitudinal,1.3,2.0,2.0,0.0,2,PARTIAL,2.9564755918187604,0.886942677545628,23.299476385399704,3.029112606945576,2,4.989,0.1125,42.13250039612049,False,0.8114,1.32,2,0.8770580193070292,1.0
P2_0203,supercritical_f1.4_beta2.0_M2.0_theta0_seed1,longitudinal,1.4,2.0,2.0,0.0,1,PARTIAL,3.3909517823282016,1.0172855346984604,18.2472473328522,2.3524425402748235,4,4.687,0.1281,31.67913309813806,False,0.7096,1.32,2,0.8451542547285166,1.0
P2_0204,supercritical_f1.4_beta2.0_M2.0_theta0_seed2,longitudinal,1.4,2.0,2.0,0.0,2,PARTIAL,3.8505026092367984,1.1551507827710394,18.87166203079453,2.3524425402748235,1,5.101,0.1115,38.15270399227623,False,0.7096,1.32,2,0.8451542547285166,1.0
P2_0205,supercritical_f1.5_beta2.0_M2.0_theta0_seed1,longitudinal,1.5,2.0,2.0,0.0,1,PARTIAL,3.7938152689708855,1.1381445806912656,16.13104659456111,1.9224493343133102,1,4.91,0.141,39.865572984757435,False,0.5941,1.32,2,0.8164965809277261,1.0
P2_0206,supercritical_f1.5_beta2.0_M2.0_theta0_seed2,longitudinal,1.5,2.0,2.0,0.0,2,PARTIAL,3.134351778809041,0.9403055336427122,15.153538097131202,1.9224493343133102,3,3.813,0.1321,37.97316097257736,False,0.5941,1.32,2,0.8164965809277261,1.0
P2_0207,supercritical_f1.6_beta2.0_M2.0_theta0_seed1,longitudinal,1.6,2.0,2.0,0.0,1,COLLAPSED,,,13.08200242667853,1.623508648833015,3,3.951,0.1401,72.415241605069,False,0.4665,1.32,2,0.7905694150420948,1.0
P2_0208,supercritical_f1.6_beta2.0_M2.0_theta0_seed2,longitudinal,1.6,2.0,2.0,0.0,2,COLLAPSED,,,13.90327260850772,1.623508648833015,3,4.479,0.1634,81.27602299362933,False,0.4665,1.32,2,0.7905694150420948,1.0
P2_0209,supercritical_f1.7_beta2.0_M2.0_theta0_seed1,longitudinal,1.7,2.0,2.0,0.0,1,COLLAPSED,,,12.09160127713121,1.4030722815090466,3,4.717,0.1593,66.86791922888908,False,0.3277,1.32,2,0.7669649888473704,1.0
P2_0210,supercritical_f1.7_beta2.0_M2.0_theta0_seed2,longitudinal,1.7,2.0,2.0,0.0,2,COLLAPSED,,,11.731317112143984,1.4030722815090466,1,4.314,0.1617,67.09887056890011,False,0.3277,1.32,2,0.7669649888473704,1.0
P2_0211,supercritical_f1.8_beta2.0_M2.0_theta0_seed1,longitudinal,1.8,2.0,2.0,0.0,1,PARTIAL,2.6175418354071764,0.7852625506221529,10.72140255015574,1.2335998073473244,3,4.241,0.1805,41.802485423088186,True,0.1786,1.32,2,0.7453559924999299,1.0
P2_0212,supercritical_f1.8_beta2.0_M2.0_theta0_seed2,longitudinal,1.8,2.0,2.0,0.0,2,PARTIAL,2.752713023440061,0.8258139070320183,10.510861664709058,1.2335998073473244,3,4.11,0.1725,42.15391819829933,True,0.1786,1.32,2,0.7453559924999299,1.0
P2_0213,supercritical_f1.9_beta2.0_M2.0_theta0_seed1,longitudinal,1.9,2.0,2.0,0.0,1,PARTIAL,3.067992117618238,0.9203976352854714,10.004243717572185,1.0991813552995753,4,3.625,0.2034,34.86812258764619,True,0.05,1.32,2,0.7254762501100117,1.0
P2_0214,supercritical_f1.9_beta2.0_M2.0_theta0_seed2,longitudinal,1.9,2.0,2.0,0.0,2,PARTIAL,2.382994543384883,0.7148983630154648,9.483273642807806,1.0991813552995753,2,4.299,0.1792,33.0585412882281,True,0.05,1.32,2,0.7254762501100117,1.0
P2_0215,supercritical_f2.0_beta2.0_M2.0_theta0_seed1,longitudinal,2.0,2.0,2.0,0.0,1,PARTIAL,2.7740228471529713,0.8322068541458914,8.971661426528721,0.9899494936611664,4,3.722,0.1966,32.652025239934346,True,0.05,1.32,2,0.7071067811865475,1.0
P2_0216,supercritical_f2.0_beta2.0_M2.0_theta0_seed2,longitudinal,2.0,2.0,2.0,0.0,2,PARTIAL,2.7344805017363587,0.8203441505209076,9.062788222999599,0.9899494936611664,3,4.045,0.193,31.838226321838135,True,0.05,1.32,2,0.7071067811865475,1.0
P2_0217,supercritical_f2.2_beta2.0_M2.0_theta0_seed1,longitudinal,2.2,2.0,2.0,0.0,1,PARTIAL,3.063339945671522,0.9190019837014566,7.430260393872729,0.8232481448652459,4,3.265,0.2025,36.026573450344436,True,0.05,1.32,2,0.674199862463242,1.0
P2_0218,supercritical_f2.2_beta2.0_M2.0_theta0_seed2,longitudinal,2.2,2.0,2.0,0.0,2,PARTIAL,2.3467940396629245,0.7040382118988774,7.784080835076148,0.8232481448652459,4,2.898,0.2488,41.68121842361669,True,0.05,1.32,2,0.674199862463242,1.0
P2_0219,supercritical_f2.5_beta2.0_M2.0_theta0_seed1,longitudinal,2.5,2.0,2.0,0.0,1,PARTIAL,2.5856568414632783,0.7862982454889829,6.041226243122628,0.6532652954950422,4,2.739,0.3041,36.797441097913705,True,0.05,1.32,2,0.6324555320336759,1.0
P2_0220,supercritical_f2.5_beta2.0_M2.0_theta0_seed2,longitudinal,2.5,2.0,2.0,0.0,2,PARTIAL,2.5106139463464614,0.7531841839039384,6.228954632927007,0.6532652954950422,6,2.341,0.2566,34.384591788969566,True,0.05,1.32,2,0.6324555320336759,1.0
P2_0221,supercritical_f1.3_beta2.0_M3.0_theta0_seed1,longitudinal,1.3,2.0,3.0,0.0,1,PARTIAL,3.2847016112947913,0.9854104833884374,18.23707323262836,3.029112606945576,4,4.727,0.1549,31.67913309813806,False,0.8114,1.24,2,0.8770580193070292,1.0
P2_0222,supercritical_f1.3_beta2.0_M3.0_theta0_seed2,longitudinal,1.3,2.0,3.0,0.0,2,PARTIAL,3.7298531317278303,1.118955939518349,18.861139776265432,3.029112606945576,1,5.141,0.1388,38.15270399227623,False,0.8114,1.24,2,0.8770580193070292,1.0
P2_0223,supercritical_f1.4_beta2.0_M3.0_theta0_seed1,longitudinal,1.4,2.0,3.0,0.0,1,PARTIAL,3.669307015766217,1.100792104729865,15.556715799596093,2.3524425402748235,1,4.95,0.1679,39.865572984757435,False,0.7096,1.24,2,0.8451542547285166,1.0
P2_0224,supercritical_f1.4_beta2.0_M3.0_theta0_seed2,longitudinal,1.4,2.0,3.0,0.0,2,PARTIAL,3.031486289258117,0.9094458867774351,14.614010576034557,2.3524425402748235,3,3.853,0.1592,37.97316097257736,False,0.7096,1.24,2,0.8451542547285166,1.0
P2_0225,supercritical_f1.5_beta2.0_M3.0_theta0_seed1,longitudinal,1.5,2.0,3.0,0.0,1,COLLAPSED,,,12.323959155748843,1.9224493343133102,3,3.991,0.1674,67.88928900475219,False,0.5941,1.24,2,0.8164965809277261,1.0
P2_0226,supercritical_f1.5_beta2.0_M3.0_theta0_seed2,longitudinal,1.5,2.0,3.0,0.0,2,COLLAPSED,,,13.097640420022017,1.9224493343133102,3,4.519,0.1901,76.19627155652749,False,0.5941,1.24,2,0.8164965809277261,1.0
P2_0227,supercritical_f1.6_beta2.0_M3.0_theta0_seed1,longitudinal,1.6,2.0,3.0,0.0,1,COLLAPSED,,,11.201373033101898,1.623508648833015,3,4.757,0.1864,62.93451221542501,False,0.4665,1.24,2,0.7905694150420948,1.0
P2_0228,supercritical_f1.6_beta2.0_M3.0_theta0_seed2,longitudinal,1.6,2.0,3.0,0.0,2,COLLAPSED,,,10.867614316001774,1.623508648833015,1,4.354,0.1888,63.15187818249423,False,0.4665,1.24,2,0.7905694150420948,1.0
P2_0229,supercritical_f1.7_beta2.0_M3.0_theta0_seed1,longitudinal,1.7,2.0,3.0,0.0,1,COLLAPSED,,,9.80642862983998,1.4030722815090466,3,4.281,0.2075,71.07371288148788,False,0.3277,1.24,2,0.7669649888473704,1.0
P2_0230,supercritical_f1.7_beta2.0_M3.0_theta0_seed2,longitudinal,1.7,2.0,3.0,0.0,2,COLLAPSED,,,9.613855488673275,1.4030722815090466,3,4.15,0.1997,75.841356242518,False,0.3277,1.24,2,0.7669649888473704,1.0
P2_0231,supercritical_f1.8_beta2.0_M3.0_theta0_seed1,longitudinal,1.8,2.0,3.0,0.0,1,PARTIAL,2.95404748675438,0.8862142460263139,9.058899177141152,1.2335998073473244,3,3.665,0.2303,34.86812258764619,True,0.1786,1.24,2,0.7453559924999299,1.0
P2_0232,supercritical_f1.8_beta2.0_M3.0_theta0_seed2,longitudinal,1.8,2.0,3.0,0.0,2,PARTIAL,2.2944905892719323,0.6883471767815796,8.58715783268463,1.2335998073473244,1,4.339,0.2065,33.0585412882281,True,0.1786,1.24,2,0.7453559924999299,1.0
P2_0233,supercritical_f1.9_beta2.0_M3.0_theta0_seed1,longitudinal,1.9,2.0,3.0,0.0,1,PARTIAL,2.6687743580224117,0.8006323074067235,8.057602100189081,1.0991813552995753,4,3.762,0.2238,32.652025239934346,True,0.05,1.24,2,0.7254762501100117,1.0
P2_0234,supercritical_f1.9_beta2.0_M3.0_theta0_seed2,longitudinal,1.9,2.0,3.0,0.0,2,PARTIAL,2.630732278588125,0.7892196835764375,8.139444629874394,1.0991813552995753,3,4.085,0.2203,31.838226321838135,True,0.05,1.24,2,0.7254762501100117,1.0
P2_0235,supercritical_f2.0_beta2.0_M3.0_theta0_seed1,longitudinal,2.0,2.0,3.0,0.0,1,PARTIAL,2.6522494727550017,0.7956748418265005,7.187910445221559,0.9899494936611664,3,3.333,0.2342,42.230349916319575,True,0.05,1.24,2,0.7071067811865475,1.0
P2_0236,supercritical_f2.0_beta2.0_M3.0_theta0_seed2,longitudinal,2.0,2.0,3.0,0.0,2,PARTIAL,2.4386236103865406,0.7315870831159622,7.238769303735712,0.9899494936611664,3,4.266,0.2677,32.2356915561482,True,0.05,1.24,2,0.7071067811865475,1.0
P2_0237,supercritical_f2.2_beta2.0_M3.0_theta0_seed1,longitudinal,2.2,2.0,3.0,0.0,1,PARTIAL,2.9290693944242,0.8813569807822418,6.081589374312998,0.8232481448652459,3,3.116,0.3009,44.403464244612934,True,0.05,1.24,2,0.674199862463242,1.0
