sim_name,f,beta,M,theta,seed,classification,lambda_W,lambda_W_err,t_frag,t_radial,t_J,N_peaks,peak_significance,sigma_lw,contrast,radial_collapsed,radial_width_frac,f_transition,sim_id,priority,grid
supercritical_f1.4_beta2.0_M2.0_theta30_seed1,1.4,2.0,2.0,30.0,1,MEASURABLE,2.176340567344993,0.2485380927907982,19.424006200700795,2.33143858902237,0.8451542547285166,4,5.355,0.1142,87.6991825899904,False,0.7043,1.3388,P2_0301,2,oblique_theta30
supercritical_f1.4_beta2.0_M2.0_theta30_seed2,1.4,2.0,2.0,30.0,2,PARTIAL,1.9188200582794643,0.5756460174838393,18.845243992591787,2.33143858902237,0.8451542547285166,2,4.951,0.1158,36.732934061236605,False,0.7043,1.3388,P2_0302,2,oblique_theta30
supercritical_f1.5_beta2.0_M2.0_theta30_seed1,1.5,2.0,2.0,30.0,1,PARTIAL,1.9640726244747273,0.5892217873424181,16.334674698699224,1.9052846081140844,0.8164965809277261,4,4.878,0.1331,40.843495111467725,False,0.5868,1.3388,P2_0303,2,oblique_theta30
supercritical_f1.5_beta2.0_M2.0_theta30_seed2,1.5,2.0,2.0,30.0,2,PARTIAL,2.0654983310066792,0.6196494993020037,16.013903525481993,1.9052846081140844,0.8164965809277261,4,4.748,0.1277,30.367326089011506,False,0.5868,1.3388,P2_0304,2,oblique_theta30
supercritical_f1.6_beta2.0_M2.0_theta30_seed1,1.6,2.0,2.0,30.0,1,COLLAPSED,,,14.650697072198591,1.609013035897006,0.7905694150420948,4,4.263,0.1538,83.51165672382774,False,0.4568,1.3388,P2_0305,2,oblique_theta30
supercritical_f1.6_beta2.0_M2.0_theta30_seed2,1.6,2.0,2.0,30.0,2,COLLAPSED,,,13.887763364811278,1.609013035897006,0.7905694150420948,2,4.936,0.1365,60.40037382530994,False,0.4568,1.3388,P2_0306,2,oblique_theta30
supercritical_f1.8_beta2.0_M2.0_theta30_seed1,1.8,2.0,2.0,30.0,1,PARTIAL,2.0527319961825166,0.6158195988547549,11.157397669431592,1.222585523353152,0.7453559924999299,4,3.931,0.164,42.230349916319575,True,0.1637,1.3388,P2_0307,2,oblique_theta30
supercritical_f1.8_beta2.0_M2.0_theta30_seed2,1.8,2.0,2.0,30.0,2,PARTIAL,1.887394365842518,0.5662183097527554,11.23634307557991,1.222585523353152,0.7453559924999299,4,4.864,0.1897,32.2356915561482,True,0.1637,1.3388,P2_0308,2,oblique_theta30
supercritical_f2.0_beta2.0_M2.0_theta30_seed1,2.0,2.0,2.0,30.0,1,PARTIAL,2.2601543522705585,0.6780463056811675,9.182550220108945,0.9811106588963345,0.7071067811865475,4,3.714,0.2227,44.403464244612934,True,0.05,1.3388,P2_0309,2,oblique_theta30
supercritical_f2.0_beta2.0_M2.0_theta30_seed2,2.0,2.0,2.0,30.0,2,PARTIAL,1.8103599935999728,0.5431079980799918,9.228824288832186,0.9811106588963345,0.7071067811865475,6,3.837,0.2153,34.32287796012511,True,0.05,1.3388,P2_0310,2,oblique_theta30
supercritical_f2.5_beta2.0_M2.0_theta30_seed1,2.5,2.0,2.0,30.0,1,PARTIAL,2.351817626527647,0.7055452879582941,6.027909450651584,0.6474325696424079,0.6324555320336759,5,2.697,0.2848,31.67617928455956,True,0.05,1.3388,P2_0311,2,oblique_theta30
supercritical_f2.5_beta2.0_M2.0_theta30_seed2,2.5,2.0,2.0,30.0,2,PARTIAL,1.868502765413795,0.5605508296241385,6.196983685932666,0.6474325696424079,0.6324555320336759,5,3.05,0.2597,36.434020493876126,True,0.05,1.3388,P2_0312,2,oblique_theta30
supercritical_f1.4_beta0.5_M1.0_theta45_seed1,1.4,0.5,1.0,45.0,1,MEASURABLE,1.0870173505852225,0.07848265271225306,36.01752276324181,4.200790250490757,0.8451542547285166,8,4.511,0.0722,101.79388586111824,False,0.9089,1.85,P2_0313,2,oblique_theta45
supercritical_f1.4_beta0.5_M1.0_theta45_seed2,1.4,0.5,1.0,45.0,2,MEASURABLE,1.1199562051272722,0.09799616794863632,38.27865347580619,4.200790250490757,0.8451542547285166,8,5.039,0.0875,94.65661078273968,False,0.9089,1.85,P2_0314,2,oblique_theta45
supercritical_f1.5_beta0.5_M1.0_theta45_seed1,1.5,0.5,1.0,45.0,1,MEASURABLE,1.0302281899464485,0.07778222834095685,31.978309563901778,3.432945239845197,0.8164965809277261,7,5.477,0.0755,85.68111063347874,False,0.8727,1.85,P2_0315,2,oblique_theta45
supercritical_f1.5_beta0.5_M1.0_theta45_seed2,1.5,0.5,1.0,45.0,2,MEASURABLE,1.0310196683173838,0.07928541249360681,31.02547641179284,3.432945239845197,0.8164965809277261,6,5.074,0.0769,104.36626266118665,False,0.8727,1.85,P2_0316,2,oblique_theta45
supercritical_f1.6_beta0.5_M1.0_theta45_seed1,1.6,0.5,1.0,45.0,1,MEASURABLE,1.0246102505076602,0.0811491318402067,27.530020294634447,2.8991225872018127,0.7905694150420948,8,5.201,0.0792,114.35501265693048,False,0.8327,1.85,P2_0317,2,oblique_theta45
supercritical_f1.6_beta0.5_M1.0_theta45_seed2,1.6,0.5,1.0,45.0,2,MEASURABLE,1.0406358287420396,0.07804768715565297,26.98940120845777,2.8991225872018127,0.7905694150420948,9,5.07,0.075,89.85863277136154,False,0.8327,1.85,P2_0318,2,oblique_theta45
supercritical_f1.8_beta0.5_M1.0_theta45_seed1,1.8,0.5,1.0,45.0,1,MEASURABLE,1.0171405516689949,0.07445468838217043,22.11083771617059,2.2028567988345085,0.7453559924999299,9,5.082,0.0732,95.29025911844478,False,0.7424,1.85,P2_0319,2,oblique_theta45
supercritical_f1.8_beta0.5_M1.0_theta45_seed2,1.8,0.5,1.0,45.0,2,PARTIAL,0.9689629111331425,0.29068887333994275,22.335421515376854,2.2028567988345085,0.7453559924999299,9,5.405,0.0717,40.466910897489626,False,0.7424,1.85,P2_0320,2,oblique_theta45
supercritical_f2.0_beta0.5_M1.0_theta45_seed1,2.0,0.5,1.0,45.0,1,PARTIAL,1.0822262790766202,0.32466788372298605,17.81239507497589,1.7677669529663687,0.7071067811865475,11,4.725,0.0834,36.130352063196455,False,0.64,1.85,P2_0321,2,oblique_theta45
supercritical_f2.0_beta0.5_M1.0_theta45_seed2,2.0,0.5,1.0,45.0,2,PARTIAL,0.8290827091822647,0.2487248127546794,18.66060081074186,1.7677669529663687,0.7071067811865475,11,4.358,0.1058,32.08957407275085,False,0.64,1.85,P2_0322,2,oblique_theta45
supercritical_f2.5_beta0.5_M1.0_theta45_seed1,2.5,0.5,1.0,45.0,1,PARTIAL,0.8582960235879189,0.25748880707637567,11.612271505231586,1.1665451705268612,0.6324555320336759,12,3.292,0.1709,31.04788371988921,False,0.3386,1.85,P2_0323,2,oblique_theta45
supercritical_f2.5_beta0.5_M1.0_theta45_seed2,2.5,0.5,1.0,45.0,2,COLLAPSED,,,12.078169664702337,1.1665451705268612,0.6324555320336759,12,3.699,0.1874,103.90520715558449,False,0.3386,1.85,P2_0324,2,oblique_theta45
supercritical_f1.4_beta0.5_M2.0_theta45_seed1,1.4,0.5,2.0,45.0,1,MEASURABLE,0.9991852205134577,0.10541404076416978,26.708008525963592,4.200790250490757,0.8451542547285166,8,5.477,0.1055,108.90491694231625,False,0.9089,1.77,P2_0325,2,oblique_theta45
supercritical_f1.4_beta0.5_M2.0_theta45_seed2,1.4,0.5,2.0,45.0,2,MEASURABLE,0.9999528499554708,0.10689495966023983,25.912210489813706,4.200790250490757,0.8451542547285166,6,5.074,0.1069,69.82542371579625,False,0.9089,1.77,P2_0326,2,oblique_theta45
supercritical_f1.5_beta0.5_M2.0_theta45_seed1,1.5,0.5,2.0,45.0,1,MEASURABLE,0.9924095131826354,0.10837111883954378,22.460177710711427,3.432945239845197,0.8164965809277261,8,5.201,0.1092,106.9367044631702,False,0.8727,1.77,P2_0327,2,oblique_theta45
supercritical_f1.5_beta0.5_M2.0_theta45_seed2,1.5,0.5,2.0,45.0,2,MEASURABLE,1.0079314507058748,0.10583280232411685,22.019117347537737,3.432945239845197,0.8164965809277261,8,5.07,0.105,84.74856429458457,False,0.8727,1.77,P2_0328,2,oblique_theta45
supercritical_f1.6_beta0.5_M2.0_theta45_seed1,1.6,0.5,2.0,45.0,1,MEASURABLE,1.0297643840932784,0.11646635184094979,20.144708474273063,2.8991225872018127,0.7905694150420948,9,4.785,0.1131,92.43977176703658,False,0.8327,1.77,P2_0329,2,oblique_theta45
supercritical_f1.6_beta0.5_M2.0_theta45_seed2,1.6,0.5,2.0,45.0,2,MEASURABLE,0.9513516593350555,0.09656219342250814,19.09567462661551,2.8991225872018127,0.7905694150420948,7,5.459,0.1015,83.83603595588674,False,0.8327,1.77,P2_0330,2,oblique_theta45
supercritical_f1.8_beta0.5_M2.0_theta45_seed1,1.8,0.5,2.0,45.0,1,PARTIAL,0.9424349768762662,0.28273049306287984,15.341421795468438,2.2028567988345085,0.7453559924999299,9,4.793,0.1059,35.41331739701206,False,0.7424,1.77,P2_0331,2,oblique_theta45
supercritical_f1.8_beta0.5_M2.0_theta45_seed2,1.8,0.5,2.0,45.0,2,MEASURABLE,0.9438503236525937,0.11373396400013754,15.449971728922376,2.2028567988345085,0.7453559924999299,9,5.726,0.1205,89.37228200946284,False,0.7424,1.77,P2_0332,2,oblique_theta45
supercritical_f2.0_beta0.5_M2.0_theta45_seed1,2.0,0.5,2.0,45.0,1,COLLAPSED,,,12.626006552649796,1.7677669529663687,0.7071067811865475,10,4.576,0.1531,111.25627561396155,False,0.64,1.77,P2_0333,2,oblique_theta45
supercritical_f2.0_beta0.5_M2.0_theta45_seed2,2.0,0.5,2.0,45.0,2,COLLAPSED,,,12.689633397144254,1.7677669529663687,0.7071067811865475,12,4.699,0.1484,84.13985144449943,False,0.64,1.77,P2_0334,2,oblique_theta45
supercritical_f2.5_beta0.5_M2.0_theta45_seed1,2.5,0.5,2.0,45.0,1,PARTIAL,1.0797489368294069,0.32392468104882205,8.288375494645928,1.1665451705268612,0.6324555320336759,12,3.56,0.2199,43.10957351251845,False,0.3386,1.77,P2_0335,2,oblique_theta45
supercritical_f2.5_beta0.5_M2.0_theta45_seed2,2.5,0.5,2.0,45.0,2,COLLAPSED,,,8.520852568157416,1.1665451705268612,0.6324555320336759,12,3.913,0.2013,119.30499764423142,False,0.3386,1.77,P2_0336,2,oblique_theta45
supercritical_f1.4_beta1.0_M1.0_theta45_seed1,1.4,1.0,1.0,45.0,1,MEASURABLE,1.528020504826315,0.13767464748485098,31.64515223852691,2.94055317534353,0.8451542547285166,6,5.631,0.0901,94.83013225740106,False,0.8141,1.575,P2_0337,2,oblique_theta45
supercritical_f1.4_beta1.0_M1.0_theta45_seed2,1.4,1.0,1.0,45.0,2,MEASURABLE,1.4489488360651044,0.10809158317045679,29.7840714715896,2.94055317534353,0.8451542547285166,5,4.124,0.0746,97.67456562100038,False,0.8141,1.575,P2_0338,2,oblique_theta45
supercritical_f1.5_beta1.0_M1.0_theta45_seed1,1.5,1.0,1.0,45.0,1,MEASURABLE,1.4499538749701204,0.11251642069768135,26.230911303514027,2.403061667891638,0.8164965809277261,4,5.016,0.0776,95.46038403060936,False,0.7402,1.575,P2_0339,2,oblique_theta45
supercritical_f1.5_beta1.0_M1.0_theta45_seed2,1.5,1.0,1.0,45.0,2,PARTIAL,1.39618251226467,0.418854753679401,26.129447446994707,2.403061667891638,0.8164965809277261,6,4.122,0.0819,35.85371007913609,False,0.7402,1.575,P2_0340,2,oblique_theta45
supercritical_f1.6_beta1.0_M1.0_theta45_seed1,1.6,1.0,1.0,45.0,1,PARTIAL,1.6215755213365932,0.4864726564009779,24.18301753020009,2.029385811041269,0.7905694150420948,5,4.871,0.0903,43.24562144285593,False,0.6585,1.575,P2_0341,2,oblique_theta45
supercritical_f1.6_beta1.0_M1.0_theta45_seed2,1.6,1.0,1.0,45.0,2,PARTIAL,1.6472729853439056,0.49418189560317166,23.33323981004939,2.029385811041269,0.7905694150420948,4,4.636,0.0937,30.587233067848064,False,0.6585,1.575,P2_0342,2,oblique_theta45
supercritical_f1.8_beta1.0_M1.0_theta45_seed1,1.8,1.0,1.0,45.0,1,COLLAPSED,,,17.822973637161688,1.5419997591841557,0.7453559924999299,6,4.437,0.0991,83.69326435755497,False,0.4743,1.575,P2_0343,2,oblique_theta45
supercritical_f1.8_beta1.0_M1.0_theta45_seed2,1.8,1.0,1.0,45.0,2,COLLAPSED,,,18.35612585838357,1.5419997591841557,0.7453559924999299,6,4.202,0.105,127.25338539096559,False,0.4743,1.575,P2_0344,2,oblique_theta45
supercritical_f2.0_beta1.0_M1.0_theta45_seed1,2.0,1.0,1.0,45.0,1,PARTIAL,1.4641800091120007,0.4392540027336002,14.932413754128806,1.237436867076458,0.7071067811865475,6,4.638,0.1333,33.31991758417316,True,0.2653,1.575,P2_0345,2,oblique_theta45
supercritical_f2.0_beta1.0_M1.0_theta45_seed2,2.0,1.0,1.0,45.0,2,PARTIAL,1.3241199695720627,0.3972359908716188,14.14420983335802,1.237436867076458,0.7071067811865475,7,3.562,0.1279,41.98785359893297,True,0.2653,1.575,P2_0346,2,oblique_theta45
supercritical_f2.5_beta1.0_M1.0_theta45_seed1,2.5,1.0,1.0,45.0,1,PARTIAL,1.2672588582917292,0.38017765748751875,9.962421756192015,0.8165816193688028,0.6324555320336759,9,3.094,0.1863,32.14317939520461,True,0.05,1.575,P2_0347,2,oblique_theta45
supercritical_f2.5_beta1.0_M1.0_theta45_seed2,2.5,1.0,1.0,45.0,2,PARTIAL,1.1279264809256393,0.3383779442776918,9.62822257975473,0.8165816193688028,0.6324555320336759,9,3.282,0.2221,38.00863455343548,True,0.05,1.575,P2_0348,2,oblique_theta45
supercritical_f1.4_beta1.0_M2.0_theta45_seed1,1.4,1.0,2.0,45.0,1,PARTIAL,1.3591112900392741,0.40773338701178224,21.907831035849405,2.94055317534353,0.8451542547285166,5,5.016,0.1076,33.928885576110986,False,0.8141,1.495,P2_0349,2,oblique_theta45
supercritical_f1.4_beta1.0_M2.0_theta45_seed2,1.4,1.0,2.0,45.0,2,MEASURABLE,1.4045974333239726,0.15717445278895253,21.82308929740385,2.94055317534353,0.8451542547285166,6,4.122,0.1119,105.28607522300604,False,0.8141,1.495,P2_0350,2,oblique_theta45
supercritical_f1.5_beta1.0_M2.0_theta45_seed1,1.5,1.0,2.0,45.0,1,MEASURABLE,1.4572375338691508,0.17049679146269064,19.729548525447466,2.403061667891638,0.8164965809277261,6,4.911,0.117,96.6211825035434,False,0.7402,1.495,P2_0351,2,oblique_theta45
supercritical_f1.5_beta1.0_M2.0_theta45_seed2,1.5,1.0,2.0,45.0,2,PARTIAL,1.5955036372650755,0.47865109117952265,19.036263217085096,2.403061667891638,0.8164965809277261,5,4.676,0.1203,38.173037319653965,False,0.7402,1.495,P2_0352,2,oblique_theta45
supercritical_f1.6_beta1.0_M2.0_theta45_seed1,1.6,1.0,2.0,45.0,1,PARTIAL,1.2777954513987944,0.3833386354196383,16.527139482933464,2.029385811041269,0.7905694150420948,6,5.006,0.1151,35.34247573927323,False,0.6585,1.495,P2_0353,2,oblique_theta45
supercritical_f1.6_beta1.0_M2.0_theta45_seed2,1.6,1.0,2.0,45.0,2,PARTIAL,1.2521396155424056,0.3756418846627217,17.01507445637737,2.029385811041269,0.7905694150420948,5,5.607,0.1341,36.52696465007129,False,0.6585,1.495,P2_0354,2,oblique_theta45
supercritical_f1.8_beta1.0_M2.0_theta45_seed1,1.8,1.0,2.0,45.0,1,COLLAPSED,,,13.231570256657301,1.5419997591841557,0.7453559924999299,7,4.195,0.1503,94.96670433837325,False,0.4743,1.495,P2_0355,2,oblique_theta45
supercritical_f1.8_beta1.0_M2.0_theta45_seed2,1.8,1.0,2.0,45.0,2,COLLAPSED,,,12.446300168930996,1.5419997591841557,0.7453559924999299,7,4.044,0.1244,121.83160333226984,False,0.4743,1.495,P2_0356,2,oblique_theta45
supercritical_f2.0_beta1.0_M2.0_theta45_seed1,2.0,1.0,2.0,45.0,1,PARTIAL,1.2670219552142805,0.38010658656428414,10.303817437765902,1.237436867076458,0.7071067811865475,8,3.922,0.2113,34.63195357568496,True,0.2653,1.495,P2_0357,2,oblique_theta45
supercritical_f2.0_beta1.0_M2.0_theta45_seed2,2.0,1.0,2.0,45.0,2,PARTIAL,1.2048013359659586,0.36144040078978756,10.552492064619882,1.237436867076458,0.7071067811865475,7,4.248,0.1937,42.46440901988074,True,0.2653,1.495,P2_0358,2,oblique_theta45
supercritical_f2.5_beta1.0_M2.0_theta45_seed1,2.5,1.0,2.0,45.0,1,PARTIAL,1.083487148508368,0.32504614455251035,7.145963801927341,0.8165816193688028,0.6324555320336759,10,3.387,0.227,44.70345155574701,True,0.05,1.495,P2_0359,2,oblique_theta45
supercritical_f2.5_beta1.0_M2.0_theta45_seed2,2.5,1.0,2.0,45.0,2,PARTIAL,1.228777454213328,0.3686332362639984,7.0314797542391725,0.8165816193688028,0.6324555320336759,9,3.33,0.2432,41.32871049259886,True,0.05,1.495,P2_0360,2,oblique_theta45
supercritical_f1.4_beta2.0_M1.0_theta45_seed1,1.4,2.0,1.0,45.0,1,PARTIAL,1.8636676145033453,0.5591002843510036,28.47026919688106,2.3104346377699163,0.8451542547285166,2,5.016,0.0776,39.17141544765894,False,0.6989,1.4375,P2_0361,2,oblique_theta45
supercritical_f1.4_beta2.0_M1.0_theta45_seed2,1.4,2.0,1.0,45.0,2,PARTIAL,1.8568131561086316,0.5570439468325895,28.360143274245967,2.3104346377699163,0.8451542547285166,4,4.122,0.0819,35.85371007913609,False,0.6989,1.4375,P2_0362,2,oblique_theta45
supercritical_f1.5_beta2.0_M1.0_theta45_seed1,1.5,2.0,1.0,45.0,1,PARTIAL,2.153688258860509,0.6461064776581527,25.6394873930357,1.8881198819148584,0.8164965809277261,4,4.796,0.0963,43.24562144285593,False,0.5792,1.4375,P2_0363,2,oblique_theta45
supercritical_f1.5_beta2.0_M1.0_theta45_seed2,1.5,2.0,1.0,45.0,2,PARTIAL,2.187818230475658,0.6563454691426974,24.73853013592428,1.8881198819148584,0.8164965809277261,3,4.561,0.1,30.587233067848064,False,0.5792,1.4375,P2_0364,2,oblique_theta45
supercritical_f1.6_beta2.0_M1.0_theta45_seed1,1.6,2.0,1.0,45.0,1,PARTIAL,1.7521640929513593,0.5256492278854078,21.47780441448315,1.594517422960997,0.7905694150420948,4,4.891,0.0928,30.853386412132352,False,0.4469,1.4375,P2_0365,2,oblique_theta45
supercritical_f1.6_beta2.0_M1.0_theta45_seed2,1.6,2.0,1.0,45.0,2,PARTIAL,1.7169837874392304,0.5150951362317691,22.111899137132283,1.594517422960997,0.7905694150420948,3,5.492,0.1135,44.57922504489842,False,0.4469,1.4375,P2_0366,2,oblique_theta45
supercritical_f1.8_beta2.0_M1.0_theta45_seed1,1.8,2.0,1.0,45.0,1,PARTIAL,1.898540046173728,0.5695620138521184,17.195055342906628,1.2115712393589795,0.7453559924999299,6,4.08,0.1286,33.08455617444997,True,0.1484,1.4375,P2_0367,2,oblique_theta45
supercritical_f1.8_beta2.0_M1.0_theta45_seed2,1.8,2.0,1.0,45.0,2,PARTIAL,2.332740416939245,0.6998221250817735,16.174559486733457,1.2115712393589795,0.7453559924999299,5,3.929,0.1008,39.07752238438532,True,0.1484,1.4375,P2_0368,2,oblique_theta45
supercritical_f2.0_beta2.0_M1.0_theta45_seed1,2.0,2.0,1.0,45.0,1,PARTIAL,1.7373910452390753,0.5212173135717225,13.390301199999131,0.9722718241315027,0.7071067811865475,6,3.807,0.1913,40.85621319436992,True,0.05,1.4375,P2_0369,2,oblique_theta45
supercritical_f2.0_beta2.0_M1.0_theta45_seed2,2.0,2.0,1.0,45.0,2,PARTIAL,1.6520716502069805,0.49562149506209413,13.713465713975044,0.9722718241315027,0.7071067811865475,5,4.133,0.1728,30.751784946504298,True,0.05,1.4375,P2_0370,2,oblique_theta45
supercritical_f2.5_beta2.0_M1.0_theta45_seed1,2.5,2.0,1.0,45.0,1,PARTIAL,1.4857207972625048,0.4457162391787514,9.28652009316316,0.6415998437897736,0.6324555320336759,8,3.272,0.2044,42.47522894072124,True,0.05,1.4375,P2_0371,2,oblique_theta45
supercritical_f2.5_beta2.0_M1.0_theta45_seed2,2.5,2.0,1.0,45.0,2,PARTIAL,1.6849486599313528,0.5054845979794058,9.137742623997129,0.6415998437897736,0.6324555320336759,7,3.215,0.2212,39.547632532780696,True,0.05,1.4375,P2_0372,2,oblique_theta45
supercritical_f1.4_beta2.0_M2.0_theta45_seed1,1.4,2.0,2.0,45.0,1,MEASURABLE,1.93801154268476,0.23856922090449395,21.413878883314595,2.3104346377699163,0.8451542547285166,4,4.836,0.1231,96.6211825035434,False,0.6989,1.3575,P2_0373,2,oblique_theta45
supercritical_f1.4_beta2.0_M2.0_theta45_seed2,1.4,2.0,2.0,45.0,2,PARTIAL,2.1218946078099594,0.6365683823429878,20.661407147547063,2.3104346377699163,0.8451542547285166,3,4.601,0.1266,38.173037319653965,False,0.6989,1.3575,P2_0374,2,oblique_theta45
supercritical_f1.5_beta2.0_M2.0_theta45_seed1,1.5,2.0,2.0,45.0,1,PARTIAL,1.6970983001979565,0.5091294900593869,17.522519010972616,1.8881198819148584,0.8164965809277261,5,4.931,0.1201,35.34247573927323,False,0.5792,1.3575,P2_0375,2,oblique_theta45
supercritical_f1.5_beta2.0_M2.0_theta45_seed2,1.5,2.0,2.0,45.0,2,PARTIAL,1.66302361682483,0.49890708504744896,18.03984082925328,1.8881198819148584,0.8164965809277261,4,5.532,0.1402,36.52696465007129,False,0.5792,1.3575,P2_0376,2,oblique_theta45
supercritical_f1.6_beta2.0_M2.0_theta45_seed1,1.6,2.0,2.0,45.0,1,COLLAPSED,,,14.719068657023987,1.594517422960997,0.7905694150420948,5,4.402,0.1314,74.39401276227107,False,0.4469,1.3575,P2_0377,2,oblique_theta45
supercritical_f1.6_beta2.0_M2.0_theta45_seed2,1.6,2.0,2.0,45.0,2,COLLAPSED,,,15.15937139822579,1.594517422960997,0.7905694150420948,4,4.167,0.1374,113.11412034752496,False,0.4469,1.3575,P2_0378,2,oblique_theta45
supercritical_f1.8_beta2.0_M2.0_theta45_seed1,1.8,2.0,2.0,45.0,1,PARTIAL,1.870175524757676,0.5610526574273027,11.836071327213789,1.2115712393589795,0.7453559924999299,4,4.603,0.1657,40.294970905997516,True,0.1484,1.3575,P2_0379,2,oblique_theta45
supercritical_f1.8_beta2.0_M2.0_theta45_seed2,1.8,2.0,2.0,45.0,2,PARTIAL,1.6912789025431405,0.5073836707629421,11.211307107560886,1.2115712393589795,0.7453559924999299,5,3.527,0.1602,33.64540669077278,True,0.1484,1.3575,P2_0380,2,oblique_theta45
supercritical_f2.0_beta2.0_M2.0_theta45_seed1,2.0,2.0,2.0,45.0,1,PARTIAL,1.5992921382012337,0.4797876414603701,9.65969368269997,0.9722718241315027,0.7071067811865475,5,3.685,0.1895,38.034648685055515,True,0.05,1.3575,P2_0381,2,oblique_theta45
supercritical_f2.0_beta2.0_M2.0_theta45_seed2,2.0,2.0,2.0,45.0,2,PARTIAL,1.571726673611251,0.47151800208337524,9.72257098141529,0.9722718241315027,0.7071067811865475,5,3.779,0.2077,30.65687528198349,True,0.05,1.3575,P2_0382,2,oblique_theta45
supercritical_f2.5_beta2.0_M2.0_theta45_seed1,2.5,2.0,2.0,45.0,1,PARTIAL,1.695119782658733,0.5085359347976198,6.265891839750672,0.6415998437897736,0.6324555320336759,8,3.07,0.2989,33.69326325445155,True,0.05,1.3575,P2_0383,2,oblique_theta45
supercritical_f2.5_beta2.0_M2.0_theta45_seed2,2.5,2.0,2.0,45.0,2,PARTIAL,1.4260933908160378,0.42782801724481134,6.410377577739976,0.6415998437897736,0.6324555320336759,8,2.857,0.2534,31.837897435885708,True,0.05,1.3575,P2_0384,2,oblique_theta45
supercritical_f1.4_beta0.5_M1.0_theta60_seed1,1.4,0.5,1.0,60.0,1,MEASURABLE,0.9105552647543127,0.07065908854493466,47.88181637657269,4.116774445480941,0.8451542547285166,7,5.016,0.0776,100.2854994354053,False,0.9052,1.925,P2_0385,2,oblique_theta60
supercritical_f1.4_beta0.5_M1.0_theta60_seed2,1.4,0.5,1.0,60.0,2,MEASURABLE,0.9094763726812788,0.07448611492259673,47.69660459759549,4.116774445480941,0.8451542547285166,9,4.122,0.0819,94.51084598222377,False,0.9052,1.925,P2_0386,2,oblique_theta60
supercritical_f1.5_beta0.5_M1.0_theta60_seed1,1.5,0.5,1.0,60.0,1,MEASURABLE,0.9435608203426353,0.08133494271353517,43.12095607010549,3.3642863350482926,0.8164965809277261,9,4.921,0.0862,110.05136955465625,False,0.8675,1.925,P2_0387,2,oblique_theta60
supercritical_f1.5_beta0.5_M1.0_theta60_seed2,1.5,0.5,1.0,60.0,2,MEASURABLE,0.9489328794767103,0.08492949271316558,41.60570977405447,3.3642863350482926,0.8164965809277261,8,4.686,0.0895,94.36686871544796,False,0.8675,1.925,P2_0388,2,oblique_theta60
supercritical_f1.6_beta0.5_M1.0_theta60_seed1,1.6,0.5,1.0,60.0,1,MEASURABLE,0.868768067802837,0.06176940962078171,36.12176196981256,2.8411401354577763,0.7905694150420948,9,5.216,0.0711,110.25588294887163,False,0.8258,1.925,P2_0389,2,oblique_theta60
supercritical_f1.6_beta0.5_M1.0_theta60_seed2,1.6,0.5,1.0,60.0,2,MEASURABLE,0.8632306860640812,0.07510106968757506,37.18819400335883,2.8411401354577763,0.7905694150420948,8,5.817,0.087,104.62797759731832,False,0.8258,1.925,P2_0390,2,oblique_theta60
supercritical_f1.8_beta0.5_M1.0_theta60_seed1,1.8,0.5,1.0,60.0,1,MEASURABLE,0.8712207085578347,0.06664838420467435,28.918956713070237,2.1587996628578177,0.7453559924999299,11,4.805,0.0765,111.27674939941082,False,0.7318,1.925,P2_0391,2,oblique_theta60
supercritical_f1.8_beta0.5_M1.0_theta60_seed2,1.8,0.5,1.0,60.0,2,MEASURABLE,0.9395638672950174,0.05637383203770104,27.202668227688086,2.1587996628578177,0.7453559924999299,10,4.654,0.06,100.47143486924632,False,0.7318,1.925,P2_0392,2,oblique_theta60
supercritical_f2.0_beta0.5_M1.0_theta60_seed1,2.0,0.5,1.0,60.0,1,PARTIAL,0.8203962961891869,0.24611888885675604,22.520052018180355,1.7324116139070411,0.7071067811865475,13,4.782,0.1062,30.129912143053048,False,0.6252,1.925,P2_0393,2,oblique_theta60
supercritical_f2.0_beta0.5_M1.0_theta60_seed2,2.0,0.5,1.0,60.0,2,MEASURABLE,0.8146173083235705,0.07812179986823041,23.063555973503483,1.7324116139070411,0.7071067811865475,12,5.108,0.0959,100.73112364439838,False,0.6252,1.925,P2_0394,2,oblique_theta60
supercritical_f2.5_beta0.5_M1.0_theta60_seed1,2.5,0.5,1.0,60.0,1,COLLAPSED,,,15.618238338501678,1.143214267116324,0.6324555320336759,16,4.247,0.1419,109.64642682916259,False,0.3114,1.925,P2_0395,2,oblique_theta60
supercritical_f2.5_beta0.5_M1.0_theta60_seed2,2.5,0.5,1.0,60.0,2,COLLAPSED,,,15.368021685813353,1.143214267116324,0.6324555320336759,15,4.19,0.1536,128.53994573700362,False,0.3114,1.925,P2_0396,2,oblique_theta60
supercritical_f1.4_beta0.5_M2.0_theta60_seed1,1.4,0.5,2.0,60.0,1,MEASURABLE,0.9151293233307095,0.10633802737102845,36.01425084921091,4.116774445480941,0.8451542547285166,9,4.921,0.1162,96.49409443690625,False,0.9052,1.845,P2_0397,2,oblique_theta60
supercritical_f1.4_beta0.5_M2.0_theta60_seed2,1.4,0.5,2.0,60.0,2,MEASURABLE,0.9203395108822374,0.10998057155042737,34.748730202692784,4.116774445480941,0.8451542547285166,8,4.686,0.1195,121.31815222344318,False,0.9052,1.845,P2_0398,2,oblique_theta60
